City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
525,Ginda,IN,30.6945,78.4932,68.88,88,22,2.75,few clouds,2022-07-17 17:58:26
526,Palauig,PH,15.435,119.9045,79.27,80,98,3.53,overcast clouds,2022-07-17 17:58:26
527,Sumbe,AO,-11.2061,13.8437,68.52,90,19,7.47,few clouds,2022-07-17 17:58:27
528,Mala,PE,-12.6581,-76.6308,66.92,70,20,6.76,few clouds,2022-07-17 17:58:27
529,Kalabo,ZM,-14.97,22.6814,60.6,31,1,6.46,clear sky,2022-07-17 17:58:27
530,Atagay,RU,55.1033,99.3875,54.81,89,67,4.76,broken clouds,2022-07-17 17:58:28
531,Leningradskiy,RU,69.3833,178.4167,31.98,82,60,21.79,broken clouds,2022-07-17 17:58:28
532,Goundi,TD,9.3627,17.366,70.68,97,100,3.47,light rain,2022-07-17 17:58:28
533,Meulaboh,ID,4.1363,96.1285,77.72,86,66,2.75,broken clouds,2022-07-17 17:58:29
534,Puerto Escondido,MX,15.85,-97.0667,85.26,63,100,4.9,overcast clouds,2022-07-17 17:58:29
535,Birjand,IR,32.8663,59.2211,84.67,10,0,6.91,clear sky,2022-07-17 17:58:30
536,Scottsbluff,US,41.8666,-103.6672,96.78,35,0,1.81,clear sky,2022-07-17 17:54:29
537,Placido De Castro,BR,-10.3353,-67.1856,94.82,37,64,3.09,broken clouds,2022-07-17 17:58:30
538,Angoche,MZ,-16.2325,39.9086,70.57,84,33,4.94,light rain,2022-07-17 17:58:30
539,Asau,RO,46.4333,26.4,69.28,49,30,8.39,scattered clouds,2022-07-17 17:55:52
540,Kosa,RU,59.9445,54.9977,60.82,67,56,2.93,broken clouds,2022-07-17 17:58:31
541,Urucara,BR,-2.5364,-57.76,94.51,38,66,5.7,broken clouds,2022-07-17 17:58:31
542,Yeppoon,AU,-23.1333,150.7333,51.58,89,75,5.91,broken clouds,2022-07-17 17:58:32
543,Hienghene,NC,-20.6833,164.9333,67.77,83,66,10.16,broken clouds,2022-07-17 17:58:32
544,Deputatskiy,RU,69.3,139.9,43.05,73,96,1.66,overcast clouds,2022-07-17 17:58:32
545,Pacific Grove,US,36.6177,-121.9166,70.21,94,13,8.01,few clouds,2022-07-17 17:58:33
546,Usogorsk,RU,63.4106,48.6872,60.08,70,71,3.56,broken clouds,2022-07-17 17:58:33
547,Kalmunai,LK,7.4167,81.8167,81.84,81,100,2.86,overcast clouds,2022-07-17 17:58:33
548,Puerto Del Rosario,ES,28.5004,-13.8627,76.75,73,20,21.85,few clouds,2022-07-17 17:58:34
549,Mutoko,ZW,-17.397,32.2268,58.95,52,95,4.94,overcast clouds,2022-07-17 17:58:34
550,Mangan,IN,27.5167,88.5333,77.58,93,99,0.16,overcast clouds,2022-07-17 17:58:34
551,Paragominas,BR,-2.9667,-47.4833,90.68,41,96,3.44,overcast clouds,2022-07-17 17:58:35
552,Ajdabiya,LY,30.7554,20.2263,82.8,55,0,21.68,clear sky,2022-07-17 17:58:35
553,Hastings,GB,50.8552,0.5729,82.27,41,82,11.5,broken clouds,2022-07-17 17:58:36
554,Ilulissat,GL,69.2167,-51.1,47.89,55,22,5.77,few clouds,2022-07-17 17:58:36
555,Turkeve,HU,47.1,20.75,80.65,22,36,7.67,scattered clouds,2022-07-17 17:58:36
556,Kawhia,NZ,-38.0651,174.8183,44.01,90,99,5.57,overcast clouds,2022-07-17 17:58:37
557,Cartagena,CO,10.3997,-75.5144,87.42,70,75,10.36,broken clouds,2022-07-17 17:58:37
558,Tulsipur,NP,28.131,82.2973,83.68,63,77,4.0,broken clouds,2022-07-17 17:54:54
559,Xichang,CN,27.8964,102.2634,69.87,92,99,1.72,light rain,2022-07-17 17:58:37
560,Gat,IL,31.61,34.7642,80.82,100,0,5.79,clear sky,2022-07-17 17:58:38
561,Mpongwe,ZM,-13.5091,28.155,60.08,43,23,9.84,few clouds,2022-07-17 17:58:38
562,Semaria,IN,24.3073,79.9718,90.16,52,65,3.8,broken clouds,2022-07-17 17:58:39
563,Flin Flon,CA,54.7682,-101.865,76.84,53,20,9.22,few clouds,2022-07-17 17:58:39
564,Fredericton,CA,45.9454,-66.6656,82.83,44,20,9.22,few clouds,2022-07-17 17:58:32
565,Mizdah,LY,31.4451,12.9801,87.12,20,0,16.73,clear sky,2022-07-17 17:58:39
566,Buenavista,PH,8.9769,125.4089,75.25,93,100,4.27,overcast clouds,2022-07-17 17:58:40
567,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,52.39,100,100,2.24,mist,2022-07-17 17:58:40
568,Sarh,TD,9.1429,18.3923,78.71,78,0,5.75,clear sky,2022-07-17 17:58:40
569,Tessalit,ML,20.1986,1.0114,92.37,31,65,16.6,light rain,2022-07-17 17:58:41
570,Kamina,CD,-8.7386,24.9906,67.17,38,23,4.85,few clouds,2022-07-17 17:58:41
571,Monterey,US,36.2505,-121.2516,97.18,17,1,2.28,clear sky,2022-07-17 17:58:41
572,Mitsamiouli,KM,-11.3847,43.2844,77.29,69,20,13.8,few clouds,2022-07-17 17:58:42
573,Yumen,CN,40.2833,97.2,76.66,37,98,10.25,overcast clouds,2022-07-17 17:58:42
574,General Roca,AR,-39.0333,-67.5833,52.0,38,98,18.43,overcast clouds,2022-07-17 17:58:42
575,Lisala,CD,2.15,21.5167,72.7,94,78,2.15,light rain,2022-07-17 17:58:43
576,Rawson,AR,-43.3002,-65.1023,51.66,45,70,22.75,broken clouds,2022-07-17 17:58:43
577,Lufilufi,WS,-13.8745,-171.5986,71.38,77,48,23.67,light rain,2022-07-17 17:58:43
578,Walvis Bay,NA,-22.9575,14.5053,68.83,43,13,10.85,few clouds,2022-07-17 17:58:44
579,Lamlash,GB,55.5336,-5.1296,73.36,79,100,6.73,overcast clouds,2022-07-17 17:58:44
580,Tabuk,PH,17.4189,121.4443,74.3,93,64,2.55,broken clouds,2022-07-17 17:58:44
581,Mahibadhoo,MV,3.7833,72.9667,81.99,81,99,16.8,moderate rain,2022-07-17 17:58:45
582,Ahipara,NZ,-35.1667,173.1667,48.13,84,90,5.59,overcast clouds,2022-07-17 17:58:45
583,Rivers,CA,50.0308,-100.2403,83.35,62,0,10.31,clear sky,2022-07-17 17:58:45
584,Cap-Aux-Meules,CA,47.3821,-61.8597,69.85,68,20,13.8,few clouds,2022-07-17 17:53:47
585,Cockburn Town,TC,21.4612,-71.1419,87.76,66,40,20.71,scattered clouds,2022-07-17 17:58:46
586,Husavik,IS,66.0449,-17.3389,46.8,91,99,11.07,overcast clouds,2022-07-17 17:58:46
587,Saint Marys,US,30.7305,-81.5465,92.12,71,0,10.36,haze,2022-07-17 17:58:47
588,Port-Cartier,CA,50.0334,-66.8654,75.42,58,68,6.15,broken clouds,2022-07-17 17:58:47
589,San Jeronimo,PE,-11.9472,-75.2829,59.11,48,65,5.35,broken clouds,2022-07-17 17:58:47
590,Makaha,US,21.4694,-158.2175,78.06,71,65,12.19,broken clouds,2022-07-17 17:58:48
591,Metro,ID,-5.1131,105.3067,75.27,94,80,4.25,broken clouds,2022-07-17 17:58:48
592,Yingcheng,CN,30.95,113.55,78.1,93,20,6.8,few clouds,2022-07-17 17:58:48
593,Marsh Harbour,BS,26.5412,-77.0636,84.04,73,72,17.2,broken clouds,2022-07-17 17:58:49
594,Sinnamary,GF,5.3833,-52.95,82.35,71,78,6.55,broken clouds,2022-07-17 17:58:49
595,Tahoua,NE,14.8888,5.2692,85.98,62,20,9.22,few clouds,2022-07-17 17:58:49
596,Pakxan,LA,18.3778,103.6601,77.52,95,61,2.57,light rain,2022-07-17 17:58:50
597,Codajas,BR,-3.8367,-62.0569,94.33,40,64,5.12,broken clouds,2022-07-17 17:58:50
598,Karpogory,RU,64.0019,44.4451,61.05,75,100,2.01,overcast clouds,2022-07-17 17:58:51
599,Washington,US,47.5001,-120.5015,74.48,37,0,5.84,clear sky,2022-07-17 17:56:37
600,Winslow,US,35.0242,-110.6974,92.79,20,40,2.91,scattered clouds,2022-07-17 17:57:46
601,Leshukonskoye,RU,64.8989,45.7622,63.79,63,100,2.73,overcast clouds,2022-07-17 17:58:51
602,Batemans Bay,AU,-35.7167,150.1833,52.11,65,51,7.87,broken clouds,2022-07-17 17:58:51
603,Bose,IT,45.4612,8.0137,92.16,47,4,6.44,clear sky,2022-07-17 17:58:52
604,Itaituba,BR,-4.2761,-55.9836,95.16,49,40,9.22,scattered clouds,2022-07-17 17:56:30
605,Atambua,ID,-9.1061,124.8925,66.69,83,45,5.53,scattered clouds,2022-07-17 17:58:52
606,Toora-Khem,RU,52.4675,96.11,51.84,97,86,0.65,overcast clouds,2022-07-17 17:58:53
607,Guiyang,CN,26.5833,106.7167,73.89,94,100,4.47,overcast clouds,2022-07-17 17:58:53
608,Beyneu,KZ,45.3167,55.2,98.15,15,0,14.99,clear sky,2022-07-17 17:58:53
609,Saint-Augustin,CA,51.226,-58.6502,66.04,72,100,19.3,overcast clouds,2022-07-17 17:58:54
610,Ribeirao Branco,BR,-24.2208,-48.7656,67.78,87,100,2.42,light rain,2022-07-17 17:58:54
611,Kloulklubed,PW,7.0419,134.2556,75.7,76,100,10.38,overcast clouds,2022-07-17 17:58:54
612,Itacarambi,BR,-15.1022,-44.0919,88.03,20,4,6.87,clear sky,2022-07-17 17:58:55
613,Yafran,LY,32.0633,12.5286,80.62,37,0,15.5,clear sky,2022-07-17 17:58:55
614,Kashi,CN,39.4547,75.9797,81.61,29,0,6.71,clear sky,2022-07-17 17:58:55
615,Envira,BR,-7.3,-70.2167,90.99,51,39,1.57,scattered clouds,2022-07-17 17:58:56
616,Koungheul,SN,13.9833,-14.8,98.13,30,20,11.18,few clouds,2022-07-17 17:58:56
617,Mataro,ES,41.5421,2.4445,97.07,62,0,1.99,clear sky,2022-07-17 17:58:57
618,Humberto De Campos,BR,-2.5983,-43.4611,89.83,49,29,4.94,scattered clouds,2022-07-17 17:58:57
619,Sun Valley,US,39.5963,-119.776,94.68,23,0,4.61,clear sky,2022-07-17 17:58:57
620,Islaz,RO,43.7333,24.75,84.88,13,0,10.0,clear sky,2022-07-17 17:58:58
621,Korem,ET,12.5058,39.5228,63.9,61,99,0.67,overcast clouds,2022-07-17 17:58:58
622,Rocha,UY,-34.4833,-54.3333,53.08,55,0,14.07,clear sky,2022-07-17 17:58:58
623,Jerusalem,IL,31.769,35.2163,73.13,82,0,4.0,clear sky,2022-07-17 17:56:19
624,Encruzilhada Do Sul,BR,-30.5439,-52.5219,51.96,67,16,7.96,few clouds,2022-07-17 17:58:59
625,Dakoro,NE,14.5106,6.765,82.36,62,98,6.08,heavy intensity rain,2022-07-17 17:58:59
626,Kununurra,AU,-15.7667,128.7333,53.58,76,20,0.0,few clouds,2022-07-17 17:59:00
627,Harrison,US,30.4091,-89.0436,91.06,72,4,7.85,clear sky,2022-07-17 17:56:24
628,Okha,RU,53.5739,142.9478,53.19,89,100,14.94,overcast clouds,2022-07-17 17:59:00
629,Evensk,RU,61.95,159.2333,52.83,97,100,2.8,light rain,2022-07-17 17:56:38
630,Smithers,CA,54.7804,-127.1743,61.12,67,75,8.05,broken clouds,2022-07-17 17:54:33
631,Bela,IN,25.9333,81.9833,96.4,43,74,13.06,broken clouds,2022-07-17 17:59:01
632,Mikhaylovka,RU,50.06,43.2379,77.79,55,85,7.18,overcast clouds,2022-07-17 17:59:01
633,Mandurah,AU,-32.55,115.7,54.91,86,73,9.15,broken clouds,2022-07-17 17:59:01
634,Carballo,ES,43.213,-8.691,85.42,78,29,2.86,scattered clouds,2022-07-17 17:59:02
635,Makakilo City,US,21.3469,-158.0858,76.69,74,52,20.87,broken clouds,2022-07-17 17:59:02
636,Poronaysk,RU,49.2167,143.1167,54.32,97,100,14.72,overcast clouds,2022-07-17 17:59:03
637,Najran,SA,17.4924,44.1277,92.05,25,88,10.45,overcast clouds,2022-07-17 17:59:03
638,Mogadishu,SO,2.0371,45.3438,76.55,81,24,18.95,few clouds,2022-07-17 17:59:03
639,Camargo,MX,27.6667,-105.1667,88.9,29,47,5.28,scattered clouds,2022-07-17 17:59:04
640,Dzilam Gonzalez,MX,21.2833,-88.9333,93.47,41,6,6.51,clear sky,2022-07-17 17:59:04
641,Varhaug,NO,58.6147,5.6457,58.86,96,100,15.68,light rain,2022-07-17 17:59:04
642,Kolo,PL,52.2002,18.6387,66.13,44,75,7.49,broken clouds,2022-07-17 17:59:05
643,Quatre Cocos,MU,-20.2078,57.7625,69.91,65,53,22.46,broken clouds,2022-07-17 17:59:05
644,Mahajanga,MG,-15.7167,46.3167,80.62,50,40,8.05,scattered clouds,2022-07-17 17:59:05
645,Benguela,AO,-12.5763,13.4055,68.23,85,70,5.35,broken clouds,2022-07-17 17:59:06
646,Karlstad,SE,59.3793,13.5036,68.56,40,40,6.91,scattered clouds,2022-07-17 17:54:18
647,Bundaberg,AU,-24.85,152.35,53.22,99,100,5.75,overcast clouds,2022-07-17 17:59:06
648,Padang,ID,-0.9492,100.3543,73.45,81,84,3.62,broken clouds,2022-07-17 17:57:33
649,Komsomolskiy,UZ,40.4272,71.7189,84.92,32,0,4.61,clear sky,2022-07-17 17:57:27
650,Kyshtym,RU,55.714,60.5528,62.92,79,87,5.17,overcast clouds,2022-07-17 17:59:07
651,Palmer,US,42.1584,-72.3287,89.49,50,13,1.99,few clouds,2022-07-17 17:59:07
652,Comodoro Rivadavia,AR,-45.8667,-67.5,48.06,46,0,24.16,clear sky,2022-07-17 17:58:24
653,Jaguaribe,BR,-5.8906,-38.6219,93.31,35,76,11.36,broken clouds,2022-07-17 17:59:07
654,Elliot Lake,CA,46.3834,-82.6331,81.07,42,2,6.35,clear sky,2022-07-17 17:59:08
655,Belaya Gora,RU,68.5333,146.4167,47.37,60,12,3.24,few clouds,2022-07-17 17:59:08
656,Cayenne,GF,4.9333,-52.3333,87.84,1,20,8.05,few clouds,2022-07-17 17:56:59
657,Martapura,ID,-3.4167,114.85,75.29,94,75,4.61,broken clouds,2022-07-17 17:59:08
658,Westport,US,41.1415,-73.3579,87.1,59,36,5.99,scattered clouds,2022-07-17 17:54:39
659,Mugur-Aksy,RU,50.35,90.5,52.3,73,95,5.35,overcast clouds,2022-07-17 17:59:09
660,Waipawa,NZ,-41.4122,175.5153,50.94,72,96,22.15,overcast clouds,2022-07-17 17:59:09
661,Diffa,NE,13.3154,12.6113,75.87,79,98,18.3,overcast clouds,2022-07-17 17:59:10
662,Samana,DO,19.2056,-69.3369,88.02,74,20,13.8,few clouds,2022-07-17 17:59:10
663,Bandundu,CD,-3.3167,17.3667,88.18,35,65,2.66,broken clouds,2022-07-17 17:59:10
664,Chara,RU,56.9064,118.2631,59.99,93,98,2.62,light rain,2022-07-17 17:59:11
665,Salta,AR,-24.7859,-65.4117,58.57,45,0,5.75,clear sky,2022-07-17 17:59:11
666,Mbini,GQ,1.574,9.6134,75.81,77,63,8.03,broken clouds,2022-07-17 17:59:11
667,Morgantown,US,39.6295,-79.9559,83.17,79,100,1.01,overcast clouds,2022-07-17 17:57:02
668,Piracanjuba,BR,-17.3028,-49.0167,88.38,19,14,9.62,few clouds,2022-07-17 17:59:12
669,Hualmay,PE,-11.0964,-77.6139,65.82,71,29,9.6,scattered clouds,2022-07-17 17:59:12
670,Uspenskaya,RU,45.7645,41.067,78.24,51,53,7.36,broken clouds,2022-07-17 17:59:13
671,Olenegorsk,RU,68.15,33.3,60.76,78,70,4.76,light rain,2022-07-17 17:59:13
672,Palembang,ID,-2.9167,104.7458,78.89,89,20,4.61,few clouds,2022-07-17 17:59:13
673,Hornepayne,CA,49.2138,-84.7705,85.71,29,9,5.79,clear sky,2022-07-17 17:59:14
674,Mount Gambier,AU,-37.8333,140.7667,46.36,78,93,9.89,light rain,2022-07-17 17:59:14
675,Erenhot,CN,43.6475,111.9767,71.31,26,78,5.79,broken clouds,2022-07-17 17:59:14
676,Baruun-Urt,MN,46.6806,113.2792,59.9,56,2,4.63,clear sky,2022-07-17 17:59:15
677,Chiang Rai,TH,19.9167,99.9167,80.58,94,20,3.44,few clouds,2022-07-17 17:59:15
678,Brokopondo,SR,4.75,-55.1667,85.37,65,23,7.54,few clouds,2022-07-17 17:59:15
679,Aykhal,RU,66.0,111.5,49.08,97,100,2.35,overcast clouds,2022-07-17 17:59:16
680,Kasamwa,TZ,-2.85,32.4333,70.45,45,55,1.97,broken clouds,2022-07-17 17:59:16
681,Linjiang,CN,41.8069,126.9078,63.16,99,72,1.66,broken clouds,2022-07-17 17:59:16
682,Bambanglipuro,ID,-7.95,110.2833,75.47,87,99,6.35,overcast clouds,2022-07-17 17:59:17
683,Mariental,NA,-24.6333,17.9667,61.32,24,4,11.25,clear sky,2022-07-17 17:59:17
684,Brae,GB,60.3964,-1.353,55.33,80,95,12.26,overcast clouds,2022-07-17 17:59:17
685,Juba,SS,4.8517,31.5825,73.04,83,51,5.93,light rain,2022-07-17 17:59:18
686,Lakeville,US,44.6497,-93.2427,88.5,55,40,1.99,scattered clouds,2022-07-17 17:59:18
687,Sharjah,AE,25.3573,55.4033,98.58,49,88,12.66,overcast clouds,2022-07-17 17:56:30
688,Mezofalva,HU,46.9318,18.7718,74.12,20,18,7.43,few clouds,2022-07-17 17:59:19
689,Partizanskoye,RU,55.5006,94.39,57.74,92,97,6.64,overcast clouds,2022-07-17 17:59:19
690,Krasnozerskoye,RU,53.9828,79.2374,54.75,86,6,5.26,clear sky,2022-07-17 17:59:19
691,Bulungu,CD,-4.55,18.6,85.69,34,89,2.13,overcast clouds,2022-07-17 17:59:20
692,Arlit,NE,18.7369,7.3853,95.61,28,45,16.58,scattered clouds,2022-07-17 17:59:20
693,Salekhard,RU,66.53,66.6019,61.84,52,18,1.01,few clouds,2022-07-17 17:59:20
694,Nanakuli,US,21.3906,-158.1547,78.12,72,58,17.54,broken clouds,2022-07-17 17:59:21
695,Prieska,ZA,-29.6641,22.7474,60.49,41,0,8.66,clear sky,2022-07-17 17:59:21
696,Taksimo,RU,56.3444,114.8794,55.62,94,100,1.7,overcast clouds,2022-07-17 17:59:21
697,Abu Kamal,SY,34.4506,40.9171,95.67,14,0,7.72,clear sky,2022-07-17 17:59:22
698,Guadalupe Y Calvo,MX,26.1,-106.9667,73.87,43,42,2.48,scattered clouds,2022-07-17 17:59:22
699,Te Anau,NZ,-45.4167,167.7167,51.51,84,99,12.66,light rain,2022-07-17 17:54:58
700,Berdigestyakh,RU,62.0989,126.6992,67.93,86,76,3.91,broken clouds,2022-07-17 17:59:23
701,Bismarck,US,46.8083,-100.7837,93.65,48,0,8.05,clear sky,2022-07-17 17:56:26
702,Dudinka,RU,69.4058,86.1778,58.62,67,84,3.85,broken clouds,2022-07-17 17:59:23
703,Grand Haven,US,43.0631,-86.2284,81.16,67,100,3.0,overcast clouds,2022-07-17 17:59:23
704,Eureka,US,40.8021,-124.1637,59.25,83,5,8.77,clear sky,2022-07-17 17:54:57
705,Cabra,ES,37.4725,-4.4421,98.65,19,2,3.0,clear sky,2022-07-17 17:59:24
706,Port Macquarie,AU,-31.4333,152.9167,50.9,79,36,6.8,scattered clouds,2022-07-17 17:54:55
707,Takoradi,GH,4.8845,-1.7554,75.78,79,60,11.18,broken clouds,2022-07-17 17:59:24
708,Sundsvall,SE,62.3913,17.3063,59.97,49,100,10.36,light rain,2022-07-17 17:59:25
709,Joensuu,FI,62.6012,29.7632,59.49,77,92,5.75,overcast clouds,2022-07-17 17:59:25
710,Lincoln,US,40.8,-96.667,86.14,69,24,5.99,few clouds,2022-07-17 17:54:58
711,Jadu,LY,31.953,12.0261,82.08,31,0,15.41,clear sky,2022-07-17 17:59:26
712,Tigil,RU,57.8,158.6667,54.59,84,9,11.45,clear sky,2022-07-17 17:59:26
713,Ostrovnoy,RU,68.0531,39.5131,61.07,67,38,11.32,scattered clouds,2022-07-17 17:59:26
714,Changde,CN,29.0464,111.6783,78.46,94,94,2.13,overcast clouds,2022-07-17 17:58:58
715,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,95.36,16,25,6.62,scattered clouds,2022-07-17 17:58:18
716,Marsabit,KE,2.3284,37.9899,70.0,44,72,23.11,broken clouds,2022-07-17 17:59:27
717,Mayfield,US,36.7417,-88.6367,78.91,95,100,0.0,light rain,2022-07-17 17:59:27
718,Mincivan,AZ,39.0294,46.7185,83.82,34,0,1.23,clear sky,2022-07-17 17:59:28
719,Wonthaggi,AU,-38.6044,145.5913,44.82,73,88,22.15,light rain,2022-07-17 17:59:28
720,Omsukchan,RU,62.5333,155.8,51.96,94,100,5.64,light rain,2022-07-17 17:57:11
721,Ostersund,SE,63.1792,14.6357,54.05,87,75,6.91,light intensity drizzle,2022-07-17 17:59:28
722,Vuktyl,RU,63.8567,57.3094,61.72,91,84,1.74,broken clouds,2022-07-17 17:59:29
723,Fortuna Foothills,US,32.6578,-114.4119,104.22,30,70,8.99,broken clouds,2022-07-17 17:59:29
